scenario_id,scenario_name,npv_usd,cumulative_probability
mc_base,Monte Carlo Base,-380169621.26536494,0.3171
mc_base,Monte Carlo Base,-375933061.9321317,0.3172
mc_base,Monte Carlo Base,-375929834.58054084,0.3173
mc_base,Monte Carlo Base,-375771322.5033962,0.3174
mc_base,Monte Carlo Base,-375532351.5026595,0.3175
mc_base,Monte Carlo Base,-372712831.95079017,0.3176
mc_base,Monte Carlo Base,-370466217.3598782,0.3177
mc_base,Monte Carlo Base,-370436428.7203008,0.3178
mc_base,Monte Carlo Base,-369005394.77671653,0.3179
mc_base,Monte Carlo Base,-367935689.81884897,0.318
mc_base,Monte Carlo Base,-367262468.72193015,0.3181
mc_base,Monte Carlo Base,-366739522.07432395,0.3182
mc_base,Monte Carlo Base,-364659587.7954733,0.3183
mc_base,Monte Carlo Base,-364175213.9249209,0.3184
mc_base,Monte Carlo Base,-361870719.71523064,0.3185
mc_base,Monte Carlo Base,-360005712.61018986,0.3186
mc_base,Monte Carlo Base,-356033965.6066062,0.3187
mc_base,Monte Carlo Base,-349331608.62170047,0.3188
mc_base,Monte Carlo Base,-348177878.7544638,0.3189
mc_base,Monte Carlo Base,-347500319.46770525,0.319
mc_base,Monte Carlo Base,-345740505.2374699,0.3191
mc_base,Monte Carlo Base,-345412089.9402318,0.3192
mc_base,Monte Carlo Base,-345030211.04300857,0.3193
mc_base,Monte Carlo Base,-344448522.4747648,0.3194
mc_base,Monte Carlo Base,-337284506.16322976,0.3195
mc_base,Monte Carlo Base,-336860959.37413776,0.3196
mc_base,Monte Carlo Base,-335678064.0041214,0.3197
mc_base,Monte Carlo Base,-333189916.7078922,0.3198
mc_base,Monte Carlo Base,-332212244.3295675,0.3199
mc_base,Monte Carlo Base,-331933371.70094824,0.32
mc_base,Monte Carlo Base,-329419321.19317055,0.3201
mc_base,Monte Carlo Base,-329013672.00596243,0.3202
mc_base,Monte Carlo Base,-325311576.7595045,0.3203
mc_base,Monte Carlo Base,-325284373.3083525,0.3204
mc_base,Monte Carlo Base,-325248997.50104916,0.3205
mc_base,Monte Carlo Base,-324053041.6940595,0.3206
mc_base,Monte Carlo Base,-322896379.0684806,0.3207
mc_base,Monte Carlo Base,-322893546.7595797,0.3208
mc_base,Monte Carlo Base,-320448415.52508044,0.3209
mc_base,Monte Carlo Base,-317767453.449923,0.321
mc_base,Monte Carlo Base,-317541197.6609772,0.3211
mc_base,Monte Carlo Base,-316496312.9361835,0.3212
mc_base,Monte Carlo Base,-316051109.8931542,0.3213
mc_base,Monte Carlo Base,-315416559.7620603,0.3214
mc_base,Monte Carlo Base,-311602775.34068567,0.3215
mc_base,Monte Carlo Base,-311529233.06827986,0.3216
mc_base,Monte Carlo Base,-310917663.5132959,0.3217
mc_base,Monte Carlo Base,-310873533.418115,0.3218
mc_base,Monte Carlo Base,-306774854.83258504,0.3219
mc_base,Monte Carlo Base,-306658378.54330784,0.322
mc_base,Monte Carlo Base,-305732297.65834934,0.3221
mc_base,Monte Carlo Base,-305605303.89706385,0.3222
mc_base,Monte Carlo Base,-302934765.49330676,0.3223
mc_base,Monte Carlo Base,-298346111.7852826,0.3224
mc_base,Monte Carlo Base,-296788724.575552,0.3225
mc_base,Monte Carlo Base,-296377845.0077563,0.3226
mc_base,Monte Carlo Base,-295994277.140428,0.3227
mc_base,Monte Carlo Base,-295968472.9004281,0.3228
mc_base,Monte Carlo Base,-295261162.23412794,0.3229
mc_base,Monte Carlo Base,-294800382.785738,0.323
mc_base,Monte Carlo Base,-294453055.388515,0.3231
mc_base,Monte Carlo Base,-291164568.76993483,0.3232
mc_base,Monte Carlo Base,-289003847.0646758,0.3233
mc_base,Monte Carlo Base,-284282514.4679863,0.3234
mc_base,Monte Carlo Base,-282298557.4278349,0.3235
mc_base,Monte Carlo Base,-279574494.1973978,0.3236
mc_base,Monte Carlo Base,-276040466.0396176,0.3237
mc_base,Monte Carlo Base,-275835191.92180175,0.3238
mc_base,Monte Carlo Base,-275328600.354536,0.3239
mc_base,Monte Carlo Base,-274574709.93140024,0.324
mc_base,Monte Carlo Base,-274150326.7201321,0.3241
mc_base,Monte Carlo Base,-272980644.7626268,0.3242
mc_base,Monte Carlo Base,-272521938.2315698,0.3243
mc_base,Monte Carlo Base,-269491047.614873,0.3244
mc_base,Monte Carlo Base,-269147262.9838749,0.3245
mc_base,Monte Carlo Base,-265544423.11025667,0.3246
mc_base,Monte Carlo Base,-264189947.77526385,0.3247
mc_base,Monte Carlo Base,-262583776.8564679,0.3248
mc_base,Monte Carlo Base,-257276002.25848234,0.3249
mc_base,Monte Carlo Base,-257082044.62807074,0.325
mc_base,Monte Carlo Base,-255141618.06088045,0.3251
mc_base,Monte Carlo Base,-255003955.39367443,0.3252
mc_base,Monte Carlo Base,-254655295.58895135,0.3253
mc_base,Monte Carlo Base,-253189086.69439912,0.3254
mc_base,Monte Carlo Base,-252193432.23566163,0.3255
mc_base,Monte Carlo Base,-251041966.68760318,0.3256
mc_base,Monte Carlo Base,-248763274.0828169,0.3257
mc_base,Monte Carlo Base,-247546143.77249002,0.3258
mc_base,Monte Carlo Base,-246111102.63962168,0.3259
mc_base,Monte Carlo Base,-245401956.79599768,0.326
mc_base,Monte Carlo Base,-244412197.1317075,0.3261
mc_base,Monte Carlo Base,-243556868.67338488,0.3262
mc_base,Monte Carlo Base,-242966658.58535933,0.3263
mc_base,Monte Carlo Base,-242814452.59745848,0.3264
mc_base,Monte Carlo Base,-239199201.8582719,0.3265
mc_base,Monte Carlo Base,-238091252.29386228,0.3266
mc_base,Monte Carlo Base,-237607314.4965883,0.3267
mc_base,Monte Carlo Base,-237046351.60714746,0.3268
mc_base,Monte Carlo Base,-236950275.14094526,0.3269
mc_base,Monte Carlo Base,-236876661.52613902,0.327
mc_base,Monte Carlo Base,-236467682.47192913,0.3271
mc_base,Monte Carlo Base,-234281417.15907437,0.3272
mc_base,Monte Carlo Base,-233150169.23430318,0.3273
mc_base,Monte Carlo Base,-232939043.82641965,0.3274
mc_base,Monte Carlo Base,-231894063.96897048,0.3275
mc_base,Monte Carlo Base,-231866703.21947697,0.3276
mc_base,Monte Carlo Base,-229431027.84277672,0.3277
mc_base,Monte Carlo Base,-228464914.60112354,0.3278
mc_base,Monte Carlo Base,-225772902.9051401,0.3279
mc_base,Monte Carlo Base,-225399322.91402355,0.328
mc_base,Monte Carlo Base,-225398642.65382642,0.3281
mc_base,Monte Carlo Base,-224211200.40378106,0.3282
mc_base,Monte Carlo Base,-221346684.28366554,0.3283
mc_base,Monte Carlo Base,-217973907.23936498,0.3284
mc_base,Monte Carlo Base,-215758214.14524463,0.3285
mc_base,Monte Carlo Base,-215091426.72642004,0.3286
mc_base,Monte Carlo Base,-212339730.89027476,0.3287
mc_base,Monte Carlo Base,-207969445.46615642,0.3288
mc_base,Monte Carlo Base,-207411137.9281398,0.3289
mc_base,Monte Carlo Base,-206130440.62978986,0.329
mc_base,Monte Carlo Base,-202663693.5640244,0.3291
mc_base,Monte Carlo Base,-202415817.65679708,0.3292
mc_base,Monte Carlo Base,-201718739.74257448,0.3293
mc_base,Monte Carlo Base,-199152908.53238964,0.3294
mc_base,Monte Carlo Base,-198303605.81404114,0.3295
mc_base,Monte Carlo Base,-195791510.17755294,0.3296
mc_base,Monte Carlo Base,-195015886.50886893,0.3297
mc_base,Monte Carlo Base,-194672102.18494844,0.3298
mc_base,Monte Carlo Base,-193234841.9692377,0.3299
mc_base,Monte Carlo Base,-190636233.86192837,0.33
mc_base,Monte Carlo Base,-187203413.60994795,0.3301
mc_base,Monte Carlo Base,-186814742.16094083,0.3302
mc_base,Monte Carlo Base,-186695737.23968035,0.3303
mc_base,Monte Carlo Base,-186370439.5785996,0.3304
mc_base,Monte Carlo Base,-185903735.4044425,0.3305
mc_base,Monte Carlo Base,-183523591.0706663,0.3306
mc_base,Monte Carlo Base,-180266504.48370114,0.3307
mc_base,Monte Carlo Base,-180214239.09416044,0.3308
mc_base,Monte Carlo Base,-179654589.12161487,0.3309
mc_base,Monte Carlo Base,-178709476.6806203,0.331
mc_base,Monte Carlo Base,-178366581.94620082,0.3311
mc_base,Monte Carlo Base,-178331951.44165862,0.3312
mc_base,Monte Carlo Base,-176880975.63784042,0.3313
mc_base,Monte Carlo Base,-171709118.0542354,0.3314
mc_base,Monte Carlo Base,-171676709.05992517,0.3315
mc_base,Monte Carlo Base,-170900543.73904306,0.3316
mc_base,Monte Carlo Base,-169380499.19602746,0.3317
mc_base,Monte Carlo Base,-169078475.99598494,0.3318
mc_base,Monte Carlo Base,-165990163.7083808,0.3319
mc_base,Monte Carlo Base,-165666175.97128206,0.332
mc_base,Monte Carlo Base,-165101792.27476144,0.3321
mc_base,Monte Carlo Base,-163806016.76585877,0.3322
mc_base,Monte Carlo Base,-161557508.14880496,0.3323
mc_base,Monte Carlo Base,-157144283.6460108,0.3324
mc_base,Monte Carlo Base,-156321399.31653404,0.3325
mc_base,Monte Carlo Base,-155130324.45762756,0.3326
mc_base,Monte Carlo Base,-154511434.74230534,0.3327
mc_base,Monte Carlo Base,-154279546.1200652,0.3328
mc_base,Monte Carlo Base,-153165519.3544389,0.3329
mc_base,Monte Carlo Base,-152960291.7906525,0.333
mc_base,Monte Carlo Base,-152759418.19963458,0.3331
mc_base,Monte Carlo Base,-150369483.65025407,0.3332
mc_base,Monte Carlo Base,-150304925.9018814,0.3333
mc_base,Monte Carlo Base,-147252396.61854875,0.3334
mc_base,Monte Carlo Base,-145990617.37654778,0.3335
mc_base,Monte Carlo Base,-145222994.4380678,0.3336
mc_base,Monte Carlo Base,-144348202.8447723,0.3337
mc_base,Monte Carlo Base,-140567836.90611416,0.3338
mc_base,Monte Carlo Base,-140534327.7809956,0.3339
mc_base,Monte Carlo Base,-139427193.23211682,0.334
mc_base,Monte Carlo Base,-136889299.89478627,0.3341
mc_base,Monte Carlo Base,-134959604.58819288,0.3342
mc_base,Monte Carlo Base,-134629032.0328756,0.3343
mc_base,Monte Carlo Base,-134212545.9829374,0.3344
mc_base,Monte Carlo Base,-132790732.06782825,0.3345
mc_base,Monte Carlo Base,-131697157.81920686,0.3346
mc_base,Monte Carlo Base,-131293284.43188742,0.3347
mc_base,Monte Carlo Base,-130292068.05016425,0.3348
mc_base,Monte Carlo Base,-130118689.04228105,0.3349
mc_base,Monte Carlo Base,-129710783.74118705,0.335
mc_base,Monte Carlo Base,-129638107.99792871,0.3351
mc_base,Monte Carlo Base,-129545420.01190737,0.3352
mc_base,Monte Carlo Base,-128812568.82506791,0.3353
mc_base,Monte Carlo Base,-127848418.34187372,0.3354
mc_base,Monte Carlo Base,-127300352.07918328,0.3355
mc_base,Monte Carlo Base,-125540972.32280277,0.3356
mc_base,Monte Carlo Base,-124947955.63289453,0.3357
mc_base,Monte Carlo Base,-124517496.59151965,0.3358
mc_base,Monte Carlo Base,-124149050.67354181,0.3359
mc_base,Monte Carlo Base,-124132401.16323718,0.336
mc_base,Monte Carlo Base,-123642892.31299305,0.3361
mc_base,Monte Carlo Base,-123326720.58909585,0.3362
mc_base,Monte Carlo Base,-123180396.87736171,0.3363
mc_base,Monte Carlo Base,-120632390.23446205,0.3364
mc_base,Monte Carlo Base,-117928336.84612195,0.3365
mc_base,Monte Carlo Base,-117477839.70422697,0.3366
mc_base,Monte Carlo Base,-117365122.95588617,0.3367
mc_base,Monte Carlo Base,-116676579.99641211,0.3368
mc_base,Monte Carlo Base,-115610546.47651972,0.3369
mc_base,Monte Carlo Base,-114435764.59888852,0.337
mc_base,Monte Carlo Base,-112183712.32815862,0.3371
mc_base,Monte Carlo Base,-111704208.8608866,0.3372
mc_base,Monte Carlo Base,-109553669.92564227,0.3373
mc_base,Monte Carlo Base,-105027927.96834987,0.3374
mc_base,Monte Carlo Base,-104901598.47526453,0.3375
mc_base,Monte Carlo Base,-104469751.68322684,0.3376
mc_base,Monte Carlo Base,-103116735.02935885,0.3377
mc_base,Monte Carlo Base,-100786693.8932321,0.3378
mc_base,Monte Carlo Base,-97272939.41471303,0.3379
mc_base,Monte Carlo Base,-96522479.87205972,0.338
mc_base,Monte Carlo Base,-95547083.6155708,0.3381
mc_base,Monte Carlo Base,-92987705.06991263,0.3382
mc_base,Monte Carlo Base,-92613131.21661127,0.3383
mc_base,Monte Carlo Base,-92364719.6756178,0.3384
mc_base,Monte Carlo Base,-89745699.17255124,0.3385
mc_base,Monte Carlo Base,-87645154.20971797,0.3386
mc_base,Monte Carlo Base,-85198088.49169229,0.3387
mc_base,Monte Carlo Base,-84966710.58246745,0.3388
mc_base,Monte Carlo Base,-84611357.60238665,0.3389
mc_base,Monte Carlo Base,-83796717.18128508,0.339
mc_base,Monte Carlo Base,-81658582.72044078,0.3391
mc_base,Monte Carlo Base,-80979335.54023395,0.3392
mc_base,Monte Carlo Base,-80544275.7890746,0.3393
mc_base,Monte Carlo Base,-80207049.78535384,0.3394
mc_base,Monte Carlo Base,-79791825.86241722,0.3395
mc_base,Monte Carlo Base,-77587659.38882235,0.3396
mc_base,Monte Carlo Base,-74094596.7237163,0.3397
mc_base,Monte Carlo Base,-73992860.27801122,0.3398
mc_base,Monte Carlo Base,-70617124.41692615,0.3399
mc_base,Monte Carlo Base,-68313337.06985036,0.34
mc_base,Monte Carlo Base,-62650590.473921895,0.3401
mc_base,Monte Carlo Base,-62220006.91355018,0.3402
mc_base,Monte Carlo Base,-57726725.0944068,0.3403
mc_base,Monte Carlo Base,-56435876.440661535,0.3404
mc_base,Monte Carlo Base,-55651836.66446094,0.3405
mc_base,Monte Carlo Base,-55261974.830953255,0.3406
mc_base,Monte Carlo Base,-54671152.99108894,0.3407
mc_base,Monte Carlo Base,-54348741.15306719,0.3408
mc_base,Monte Carlo Base,-53724814.909898326,0.3409
mc_base,Monte Carlo Base,-53547812.913367525,0.341
mc_base,Monte Carlo Base,-52616715.19096491,0.3411
mc_base,Monte Carlo Base,-50406492.21751647,0.3412
mc_base,Monte Carlo Base,-49511483.85514088,0.3413
mc_base,Monte Carlo Base,-48593162.6759001,0.3414
mc_base,Monte Carlo Base,-47984956.02610394,0.3415
mc_base,Monte Carlo Base,-47852857.51143098,0.3416
mc_base,Monte Carlo Base,-47028554.4684445,0.3417
mc_base,Monte Carlo Base,-46198263.46153952,0.3418
mc_base,Monte Carlo Base,-45259977.776941985,0.3419
mc_base,Monte Carlo Base,-44763701.654828146,0.342
mc_base,Monte Carlo Base,-43564602.05601582,0.3421
mc_base,Monte Carlo Base,-43370135.13420428,0.3422
mc_base,Monte Carlo Base,-41853251.51664612,0.3423
mc_base,Monte Carlo Base,-41849501.21740928,0.3424
mc_base,Monte Carlo Base,-41759461.0001754,0.3425
mc_base,Monte Carlo Base,-39191344.26684882,0.3426
mc_base,Monte Carlo Base,-38965644.99658775,0.3427
mc_base,Monte Carlo Base,-38817341.65584247,0.3428
mc_base,Monte Carlo Base,-37113493.16996835,0.3429
mc_base,Monte Carlo Base,-35829561.42880507,0.343
mc_base,Monte Carlo Base,-34238387.60573202,0.3431
mc_base,Monte Carlo Base,-31595707.28160256,0.3432
mc_base,Monte Carlo Base,-30130789.740380287,0.3433
mc_base,Monte Carlo Base,-29850164.87071106,0.3434
mc_base,Monte Carlo Base,-29400649.869889855,0.3435
mc_base,Monte Carlo Base,-29053520.830139548,0.3436
mc_base,Monte Carlo Base,-27342233.789172307,0.3437
mc_base,Monte Carlo Base,-26358098.90493463,0.3438
mc_base,Monte Carlo Base,-25870747.483511016,0.3439
mc_base,Monte Carlo Base,-25821935.840745643,0.344
mc_base,Monte Carlo Base,-24871343.625976264,0.3441
mc_base,Monte Carlo Base,-24668659.58093968,0.3442
mc_base,Monte Carlo Base,-23037445.091018036,0.3443
mc_base,Monte Carlo Base,-22554858.343733877,0.3444
mc_base,Monte Carlo Base,-20801902.39214763,0.3445
mc_base,Monte Carlo Base,-19120994.29360138,0.3446
mc_base,Monte Carlo Base,-13652122.762381867,0.3447
mc_base,Monte Carlo Base,-12035849.653474212,0.3448
mc_base,Monte Carlo Base,-11541479.750090525,0.3449
mc_base,Monte Carlo Base,-11079137.289024204,0.345
mc_base,Monte Carlo Base,-8573056.133651316,0.3451
mc_base,Monte Carlo Base,-7919029.773869559,0.3452
mc_base,Monte Carlo Base,-546351.7264163941,0.3453
mc_base,Monte Carlo Base,3962333.409515217,0.3454
mc_base,Monte Carlo Base,4304291.058957428,0.3455
mc_base,Monte Carlo Base,4614222.203256667,0.3456
mc_base,Monte Carlo Base,4677001.223941147,0.3457
mc_base,Monte Carlo Base,5472057.326695338,0.3458
mc_base,Monte Carlo Base,8051178.527722046,0.3459
mc_base,Monte Carlo Base,8096770.706476107,0.346
mc_base,Monte Carlo Base,8400143.012332693,0.3461
mc_base,Monte Carlo Base,8543100.307667136,0.3462
mc_base,Monte Carlo Base,8858934.28496711,0.3463
mc_base,Monte Carlo Base,9032210.50138329,0.3464
mc_base,Monte Carlo Base,9349964.176416993,0.3465
mc_base,Monte Carlo Base,10387695.659685582,0.3466
mc_base,Monte Carlo Base,12770805.484364033,0.3467
mc_base,Monte Carlo Base,13441296.902342066,0.3468
mc_base,Monte Carlo Base,14002758.977465138,0.3469
mc_base,Monte Carlo Base,14574439.42573309,0.347
mc_base,Monte Carlo Base,15073498.841855675,0.3471
mc_base,Monte Carlo Base,16211336.475699648,0.3472
mc_base,Monte Carlo Base,18207105.05088815,0.3473
mc_base,Monte Carlo Base,18402220.729668215,0.3474
mc_base,Monte Carlo Base,20414687.5527336,0.3475
mc_base,Monte Carlo Base,21649402.58540918,0.3476
mc_base,Monte Carlo Base,23784158.14772539,0.3477
mc_base,Monte Carlo Base,24120441.838959977,0.3478
mc_base,Monte Carlo Base,24684044.238498583,0.3479
mc_base,Monte Carlo Base,25235818.73105429,0.348
mc_base,Monte Carlo Base,25245507.05089079,0.3481
mc_base,Monte Carlo Base,27715595.791648254,0.3482
mc_base,Monte Carlo Base,27916285.446432665,0.3483
mc_base,Monte Carlo Base,28993775.37160015,0.3484
mc_base,Monte Carlo Base,30125174.70891568,0.3485
mc_base,Monte Carlo Base,30379317.1602256,0.3486
mc_base,Monte Carlo Base,30868506.668297514,0.3487
mc_base,Monte Carlo Base,33347067.05632119,0.3488
mc_base,Monte Carlo Base,33649959.33844793,0.3489
mc_base,Monte Carlo Base,34001111.68871299,0.349
mc_base,Monte Carlo Base,34929758.10146124,0.3491
mc_base,Monte Carlo Base,35242962.88453269,0.3492
mc_base,Monte Carlo Base,37691787.62700206,0.3493
mc_base,Monte Carlo Base,38907625.45413112,0.3494
mc_base,Monte Carlo Base,41516770.928255476,0.3495
mc_base,Monte Carlo Base,43459532.71649655,0.3496
mc_base,Monte Carlo Base,44104722.4059979,0.3497
mc_base,Monte Carlo Base,44881232.232203595,0.3498
mc_base,Monte Carlo Base,46016487.72137549,0.3499
mc_base,Monte Carlo Base,50486869.99107478,0.35
mc_base,Monte Carlo Base,51920036.34092896,0.3501
mc_base,Monte Carlo Base,53699945.48097597,0.3502
mc_base,Monte Carlo Base,54498788.25568404,0.3503
mc_base,Monte Carlo Base,56528333.27222433,0.3504
mc_base,Monte Carlo Base,57121434.320900835,0.3505
mc_base,Monte Carlo Base,57144601.504255176,0.3506
mc_base,Monte Carlo Base,57174165.35738035,0.3507
mc_base,Monte Carlo Base,57997924.62145175,0.3508
mc_base,Monte Carlo Base,60107532.52783569,0.3509
mc_base,Monte Carlo Base,60608451.96777534,0.351
mc_base,Monte Carlo Base,61749291.23687496,0.3511
mc_base,Monte Carlo Base,63256047.018649474,0.3512
mc_base,Monte Carlo Base,65145734.23817579,0.3513
mc_base,Monte Carlo Base,65408200.85607562,0.3514
mc_base,Monte Carlo Base,69678509.34331056,0.3515
mc_base,Monte Carlo Base,71443540.14417168,0.3516
mc_base,Monte Carlo Base,72735989.23234509,0.3517
mc_base,Monte Carlo Base,75107480.56206669,0.3518
mc_base,Monte Carlo Base,77057987.85557958,0.3519
mc_base,Monte Carlo Base,77264301.15742917,0.352
mc_base,Monte Carlo Base,77346164.9850772,0.3521
mc_base,Monte Carlo Base,77479678.15398914,0.3522
mc_base,Monte Carlo Base,77786757.99907494,0.3523
mc_base,Monte Carlo Base,78675830.70058379,0.3524
mc_base,Monte Carlo Base,81009273.00777283,0.3525
mc_base,Monte Carlo Base,81124320.55902839,0.3526
mc_base,Monte Carlo Base,81983017.44075552,0.3527
mc_base,Monte Carlo Base,82536397.55603896,0.3528
mc_base,Monte Carlo Base,82891200.87631275,0.3529
mc_base,Monte Carlo Base,84193215.95690514,0.353
mc_base,Monte Carlo Base,84893544.18145421,0.3531
mc_base,Monte Carlo Base,86289079.10981667,0.3532
mc_base,Monte Carlo Base,86307916.20675953,0.3533
mc_base,Monte Carlo Base,86388543.79099858,0.3534
mc_base,Monte Carlo Base,86785001.92387159,0.3535
mc_base,Monte Carlo Base,89560541.20908374,0.3536
mc_base,Monte Carlo Base,91523963.85185644,0.3537
mc_base,Monte Carlo Base,93307484.15830176,0.3538
mc_base,Monte Carlo Base,93650029.2735433,0.3539
mc_base,Monte Carlo Base,95297848.07929993,0.354
mc_base,Monte Carlo Base,95436454.5814136,0.3541
mc_base,Monte Carlo Base,96408734.63497007,0.3542
mc_base,Monte Carlo Base,99329995.34900716,0.3543
mc_base,Monte Carlo Base,99701432.79298767,0.3544
mc_base,Monte Carlo Base,101195409.06981707,0.3545
mc_base,Monte Carlo Base,102101064.41710043,0.3546
mc_base,Monte Carlo Base,102816631.39067258,0.3547
mc_base,Monte Carlo Base,102892203.80893737,0.3548
mc_base,Monte Carlo Base,103465850.24004363,0.3549
mc_base,Monte Carlo Base,104319325.05495732,0.355
mc_base,Monte Carlo Base,104991929.10248083,0.3551
mc_base,Monte Carlo Base,112256757.32094519,0.3552
mc_base,Monte Carlo Base,112776232.07479392,0.3553
mc_base,Monte Carlo Base,114392114.43453406,0.3554
mc_base,Monte Carlo Base,114608513.5274078,0.3555
mc_base,Monte Carlo Base,115348746.04785027,0.3556
mc_base,Monte Carlo Base,116178523.94902045,0.3557
mc_base,Monte Carlo Base,116705942.30485919,0.3558
mc_base,Monte Carlo Base,116708604.64755814,0.3559
mc_base,Monte Carlo Base,117128884.95390217,0.356
mc_base,Monte Carlo Base,117710716.89601856,0.3561
mc_base,Monte Carlo Base,119422683.46633619,0.3562
mc_base,Monte Carlo Base,122549682.95406659,0.3563
mc_base,Monte Carlo Base,124856561.0663183,0.3564
mc_base,Monte Carlo Base,124869119.20270859,0.3565
mc_base,Monte Carlo Base,126860126.83830026,0.3566
mc_base,Monte Carlo Base,126935514.4526463,0.3567
mc_base,Monte Carlo Base,127244800.4257907,0.3568
mc_base,Monte Carlo Base,128502374.0580269,0.3569
mc_base,Monte Carlo Base,128597224.09360582,0.357
